ID	Score	Source	Perturbation	Observed node	Categorization
15	1.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=0,M2_inhibitor=1,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=0,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=1,RTK_Inhibitor=1,U0126=1,Viral_Dose=0,Wortmannin=1	pro_vRNP_HA_M1_cyto CA,pro_vRNP_M_M1_cyto KO	Progeny_Virion	OFF
16	0.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=1,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=0,Viral_Dose=0,Wortmannin=0	temp_vRNP_NP_nuc CA,vRNA_NA CA	M1_M1	OFF
17	0.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=1,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=0,Viral_Dose=0,Wortmannin=0	temp_vRNP_NP_nuc CA,vRNA_NA CA	Progeny_Virion	OFF
18	0.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=1,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=0,Viral_Dose=0,Wortmannin=0	temp_vRNP_NP_nuc CA,vRNA_NA CA	cRNA_PB1	Some/ON
19	0.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=1,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=0,Viral_Dose=0,Wortmannin=0	temp_vRNP_NP_nuc CA,vRNA_NA CA	mRNA_PB1_nuc	Some/ON
20	0.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=0,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=0,PB1_Inhibitor=1,PB1_PA_Interface_Inhibitor=1,RTK_Inhibitor=0,U0126=1,Viral_Dose=0,Wortmannin=0		M1_M1	OFF
21	0.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=0,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=0,PB1_Inhibitor=1,PB1_PA_Interface_Inhibitor=1,RTK_Inhibitor=0,U0126=1,Viral_Dose=0,Wortmannin=0		Progeny_Virion	OFF
22	0.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=0,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=0,PB1_Inhibitor=1,PB1_PA_Interface_Inhibitor=1,RTK_Inhibitor=0,U0126=1,Viral_Dose=0,Wortmannin=0		temp_vRNP_NA_nuc	OFF
23	0.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=0,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=0,PB1_Inhibitor=1,PB1_PA_Interface_Inhibitor=1,RTK_Inhibitor=0,U0126=1,Viral_Dose=0,Wortmannin=0		vRNA_NA	OFF
24	1.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=0,M2_inhibitor=1,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=1,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=0,Viral_Dose=1,Wortmannin=1	IVA_ME CA,mRNA_PA_nuc KO	M1_M1	OFF
25	0.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=0,M2_inhibitor=1,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=1,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=0,Viral_Dose=1,Wortmannin=1	IVA_ME CA,mRNA_PA_nuc KO	Progeny_Virion	OFF
26	0.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=0,M2_inhibitor=1,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=1,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=0,Viral_Dose=1,Wortmannin=1	IVA_ME CA,mRNA_PA_nuc KO	cRNA_NA	OFF
27	1.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=1,PB1_Inhibitor=1,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=0,U0126=1,Viral_Dose=0,Wortmannin=1	mRNA_M2_nuc KO,vRNA_HA_M1 KO	M1_M1	OFF
28	0.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=1,PB1_Inhibitor=1,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=0,U0126=1,Viral_Dose=0,Wortmannin=1	mRNA_M2_nuc KO,vRNA_HA_M1 KO	Progeny_Virion	OFF
29	0.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=1,PB1_Inhibitor=1,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=0,U0126=1,Viral_Dose=0,Wortmannin=1	mRNA_M2_nuc KO,vRNA_HA_M1 KO	temp_vRNP_PB1_nuc	OFF
30	0.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=0,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=1,Viral_Dose=1,Wortmannin=0	vRNA_NP_M1 CA	M1_M1	OFF
31	0.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=0,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=1,Viral_Dose=1,Wortmannin=0	vRNA_NP_M1 CA	Progeny_Virion	OFF
32	1.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=0,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=1,Viral_Dose=1,Wortmannin=0	vRNA_NP_M1 CA	cRNA_NS	OFF/Some
33	0.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=0,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=1,Viral_Dose=1,Wortmannin=0	vRNA_NP_M1 CA	vRNA_M_M1	Some
34	0.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=0,M2_inhibitor=1,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=0,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=0,U0126=0,Viral_Dose=1,Wortmannin=0	cRNA_NA KO	M1_M1	OFF
35	0.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=0,M2_inhibitor=1,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=0,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=0,U0126=0,Viral_Dose=1,Wortmannin=0	cRNA_NA KO	Progeny_Virion	OFF
36	0.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=0,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=1,RTK_Inhibitor=0,U0126=1,Viral_Dose=1,Wortmannin=1		M1_M1	OFF
37	0.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=0,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=1,RTK_Inhibitor=0,U0126=1,Viral_Dose=1,Wortmannin=1		Progeny_Virion	OFF
38	0.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=0,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=1,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=0,Viral_Dose=0,Wortmannin=0	temp_vRNP_PB1_nuc CA	M1_M1	OFF
39	0.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=0,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=1,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=0,Viral_Dose=0,Wortmannin=0	temp_vRNP_PB1_nuc CA	Progeny_Virion	OFF
40	0.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=0,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=1,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=0,Viral_Dose=0,Wortmannin=0	temp_vRNP_PB1_nuc CA	Raf	OFF
41	1.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=0,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=1,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=0,Viral_Dose=0,Wortmannin=0	temp_vRNP_PB1_nuc CA	pro_vRNP_NP_M1_cyto	OFF
42	1.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=0,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=0,Viral_Dose=0,Wortmannin=1		M1_M1	OFF
43	0.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=0,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=0,Viral_Dose=0,Wortmannin=1		Progeny_Virion	OFF
44	1.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=0,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=0,Viral_Dose=0,Wortmannin=1		cRNP_PB2	Some/ON
45	0.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=0,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=0,Viral_Dose=0,Wortmannin=1		pro_vRNP_NS_M1_cyto	OFF
46	1.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=0,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=1,PB1_Inhibitor=1,PB1_PA_Interface_Inhibitor=1,RTK_Inhibitor=1,U0126=1,Viral_Dose=1,Wortmannin=1		M1_M1	OFF
47	0.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=0,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=1,PB1_Inhibitor=1,PB1_PA_Interface_Inhibitor=1,RTK_Inhibitor=1,U0126=1,Viral_Dose=1,Wortmannin=1		Progeny_Virion	OFF
48	0.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=0,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=1,PB1_Inhibitor=1,PB1_PA_Interface_Inhibitor=1,RTK_Inhibitor=1,U0126=1,Viral_Dose=1,Wortmannin=1		pro_vRNP_M_M1_cyto	OFF
49	0.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=1,PB1_Inhibitor=1,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=0,U0126=1,Viral_Dose=0,Wortmannin=1	NP_nuc KO,par_vRNP_PB1_cyto CA	M1_M1	OFF
50	0.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=1,PB1_Inhibitor=1,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=0,U0126=1,Viral_Dose=0,Wortmannin=1	NP_nuc KO,par_vRNP_PB1_cyto CA	Progeny_Virion	OFF
51	0.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=1,PB1_Inhibitor=1,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=0,U0126=1,Viral_Dose=0,Wortmannin=1	NP_nuc KO,par_vRNP_PB1_cyto CA	pro_vRNP_NS_M1_cyto	OFF
52	0.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=1,PB1_Inhibitor=1,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=0,U0126=1,Viral_Dose=0,Wortmannin=1	NP_nuc KO,par_vRNP_PB1_cyto CA	temp_vRNP_NS_nuc	OFF
53	0.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=1,M2_inhibitor=1,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=1,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=1,Viral_Dose=1,Wortmannin=1		M1_M1	OFF
54	0.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=1,M2_inhibitor=1,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=1,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=1,Viral_Dose=1,Wortmannin=1		Progeny_Virion	OFF
55	0.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=1,M2_inhibitor=1,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=1,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=1,Viral_Dose=1,Wortmannin=1		vRNA_HA_M1	OFF/Some
56	1.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=0,PB1_Inhibitor=1,PB1_PA_Interface_Inhibitor=1,RTK_Inhibitor=0,U0126=0,Viral_Dose=1,Wortmannin=1		M1_M1	OFF
57	0.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=0,PB1_Inhibitor=1,PB1_PA_Interface_Inhibitor=1,RTK_Inhibitor=0,U0126=0,Viral_Dose=1,Wortmannin=1		Progeny_Virion	OFF
58	0.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=0,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=1,RTK_Inhibitor=1,U0126=1,Viral_Dose=1,Wortmannin=1	ERK CA	M1_M1	OFF
59	1.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=0,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=1,RTK_Inhibitor=1,U0126=1,Viral_Dose=1,Wortmannin=1	ERK CA	NS2_CellularFactor	ON
60	0.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=0,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=1,RTK_Inhibitor=1,U0126=1,Viral_Dose=1,Wortmannin=1	ERK CA	Progeny_Virion	OFF
61	0.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=0,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=1,RTK_Inhibitor=1,U0126=1,Viral_Dose=1,Wortmannin=1	ERK CA	mRNA_NP_nuc	OFF
62	0.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=1,M2_inhibitor=1,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=0,PB1_Inhibitor=1,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=1,Viral_Dose=0,Wortmannin=1	par_vRNP_PA_cyto CA	M1_M1	OFF
63	0.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=1,M2_inhibitor=1,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=0,PB1_Inhibitor=1,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=1,Viral_Dose=0,Wortmannin=1	par_vRNP_PA_cyto CA	Progeny_Virion	OFF
64	1.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=1,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=1,RTK_Inhibitor=1,U0126=0,Viral_Dose=0,Wortmannin=0	vRNA_PB1_M1 KO	M1_M1	OFF
65	1.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=1,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=1,RTK_Inhibitor=1,U0126=0,Viral_Dose=0,Wortmannin=0	vRNA_PB1_M1 KO	Progeny_Virion	OFF
66	0.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=0,PB1_Inhibitor=1,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=0,U0126=1,Viral_Dose=1,Wortmannin=1	vRNA_PB2_M1 CA	M1_M1	OFF
67	1.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=0,PB1_Inhibitor=1,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=0,U0126=1,Viral_Dose=1,Wortmannin=1	vRNA_PB2_M1 CA	PIP3	OFF
68	0.0	Bisindolylmaleimide_I=0,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=0,PB1_Inhibitor=1,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=0,U0126=1,Viral_Dose=1,Wortmannin=1	vRNA_PB2_M1 CA	Progeny_Virion	OFF
69	0.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=1,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=1,RTK_Inhibitor=1,U0126=1,Viral_Dose=1,Wortmannin=0	cRNA_M KO,pro_vRNP_PB1_M1_cyto CA	M1_M1	OFF
70	1.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=1,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=1,RTK_Inhibitor=1,U0126=1,Viral_Dose=1,Wortmannin=0	cRNA_M KO,pro_vRNP_PB1_M1_cyto CA	Progeny_Virion	OFF
71	0.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=0,PB1_Inhibitor=1,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=0,Viral_Dose=0,Wortmannin=0	mRNA_PA_nuc KO	M1_M1	OFF
72	1.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=0,Neuraminidase_inhibitor=0,PB1_Inhibitor=1,PB1_PA_Interface_Inhibitor=0,RTK_Inhibitor=1,U0126=0,Viral_Dose=0,Wortmannin=0	mRNA_PA_nuc KO	Progeny_Virion	OFF
73	1.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=0,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=1,RTK_Inhibitor=0,U0126=0,Viral_Dose=0,Wortmannin=1	pro_vRNP_NS_M1_cyto KO,vRNA_M CA	M1_M1	OFF
74	1.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=0,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=1,RTK_Inhibitor=0,U0126=0,Viral_Dose=0,Wortmannin=1	pro_vRNP_NS_M1_cyto KO,vRNA_M CA	Progeny_Virion	OFF
75	0.0	Bisindolylmaleimide_I=1,HA_SialicAcid_Affinity=1,M2_inhibitor=0,Methyl_Beta_Cyclodextrin=1,Neuraminidase_inhibitor=0,PB1_Inhibitor=0,PB1_PA_Interface_Inhibitor=1,RTK_Inhibitor=0,U0126=0,Viral_Dose=0,Wortmannin=1	pro_vRNP_NS_M1_cyto KO,vRNA_M CA	vRNA_PB1_M1	OFF
