ID	Score	Source	Perturbation	Observed node	Categorization
62	1.0		S1P CA	CTLA4	Some
63	1.0		S1P CA	GPCR	Some
64	1.0		S1P CA	P2	Some
65	1.0		Caspase KO	Apoptosis	OFF/Some
66	1.0		Caspase KO	CREB	OFF
68	1.0		P2 CA	CREB	OFF
70	1.0		P2 CA	FLIP	Some
71	1.0		P2 CA	GPCR	Some
72	1.0		P2 CA	IAP	Some
73	1.0		P2 CA,S1P CA	CREB	OFF
74	1.0		Fas CA,IAP CA,S1P KO	CREB	OFF
75	1.0		SMAD CA	CREB	OFF
76	1.0		SMAD CA	Fas	OFF
77	1.0		SMAD CA	TCR	Some
79	1.0		Caspase CA,IAP CA,SMAD CA	IFNG	OFF
80	1.0		Ceramide CA,Fas KO,TCR KO	CREB	OFF
81	1.0		Ceramide CA,Fas KO,TCR KO	FLIP	OFF
82	1.0		Ceramide CA,Fas KO,TCR KO	IAP	OFF
83	1.0		BID KO	CREB	OFF
84	1.0		BID KO	Fas	OFF
85	1.0		BID KO	MCL1	Some
86	1.0		BID KO	P2	Some
87	1.0		BID KO	SMAD	Some
88	1.0		Ceramide CA,Fas KO	CREB	OFF
89	1.0		Ceramide CA,Fas KO	IFNG	OFF
90	1.0		Caspase KO,FLIP CA	CREB	OFF
91	1.0		Caspase KO,FLIP CA	P2	Some
92	1.0		IFNG KO	CREB	OFF
93	1.0		IFNG KO	DISC	OFF
94	1.0		IFNG KO	IAP	Some
96	1.0		BID CA	CREB	OFF
97	1.0		GPCR CA	CREB	OFF
98	1.0		BID CA,Caspase CA,Fas KO,S1P CA	CREB	OFF
99	1.0		P2 CA,TCR CA	CREB	OFF
101	1.0		Ceramide KO	BID	OFF
103	1.0		Ceramide KO	Fas	OFF
104	1.0		BID CA,Caspase KO	CREB	OFF
105	1.0		Fas KO	CREB	OFF
106	1.0		MCL1 KO	CREB	OFF
107	1.0		MCL1 KO	Fas	OFF
109	1.0		MCL1 KO	IFNG	OFF
110	1.0		MCL1 KO	P2	OFF
111	1.0		Fas CA	CREB	OFF
112	1.0		Fas CA	CTLA4	Some
113	1.0		Fas CA	IAP	Some
114	1.0		CTLA4 KO	CREB	OFF
115	1.0		Caspase CA,IFNG KO	CREB	OFF
116	1.0		Caspase CA,IFNG KO	sFas	OFF
117	1.0		DISC CA	BID	OFF
118	1.0		DISC CA	CREB	OFF
119	1.0		DISC CA	Ceramide	OFF
120	1.0		DISC CA	SMAD	OFF
121	1.0		GPCR CA,TCR KO	CREB	OFF
124	1.0		TCR CA	Caspase	OFF
125	1.0		TCR CA	S1P	Some
126	1.0		Fas KO,sFas CA	CREB	OFF
127	1.0		GPCR KO,P2 CA,TCR CA	CREB	OFF
128	1.0		Apoptosis CA,TCR CA	CREB	OFF
129	1.0		Apoptosis CA,TCR CA	Fas	OFF
130	1.0		Fas KO,MCL1 CA	CREB	OFF
131	1.0		Fas KO,MCL1 CA	DISC	OFF
132	1.0		Fas KO,MCL1 CA	FLIP	Some
133	1.0		Caspase CA	BID	OFF
134	1.0		Caspase CA	CREB	OFF
136	1.0		Ceramide KO,FLIP CA,S1P KO	Caspase	OFF
138	1.0		BID KO,Fas CA,P2 CA	MCL1	Some
139	1.0		BID KO,Fas CA,P2 CA	SMAD	Some
140	1.0		BID KO,Fas CA,P2 CA	sFas	Some
145	1.0		TCR KO	CREB	OFF
146	1.0		TCR KO	SMAD	Some
147	1.0		Apoptosis KO	CREB	OFF
148	1.0		Apoptosis KO	Fas	Some
149	1.0		GPCR KO,MCL1 KO	CREB	OFF
150	1.0		FLIP CA,MCL1 KO	CREB	OFF
152	1.0		DISC CA,MCL1 CA,TCR CA	CREB	OFF
153	1.0		DISC KO	BID	OFF
155	1.0		BID CA,sFas KO	CREB	OFF
159	1.0		BID CA,P2 CA	CREB	OFF
161	1.0		FLIP KO	CREB	OFF
164	1.0		CTLA4 CA,SMAD CA	Fas	OFF
165	1.0		Ceramide KO,Fas KO,IAP CA	CREB	OFF
166	1.0		CTLA4 KO,IFNG KO	CREB	OFF
168	1.0		Apoptosis CA,MCL1 CA	CREB	OFF
169	1.0		IFNG KO,P2 CA	CREB	OFF
172	1.0		IAP KO	CREB	OFF
174	1.0		IAP KO	FLIP	Some
175	1.0		IAP KO	SMAD	Some
177	1.0		S1P KO	CTLA4	OFF
178	1.0		Apoptosis CA,GPCR CA,S1P CA	CREB	OFF
179	1.0		Ceramide KO,sFas CA	CREB	OFF
180	1.0		Ceramide KO,sFas CA	GPCR	Some
181	1.0		Ceramide KO,sFas CA	IFNG	OFF
182	1.0		Ceramide KO,sFas CA	TCR	Some
