ID	Score	Source	Perturbation	Observed node	Categorization
11	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		CCL5gene	ON
12	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		IL15gene	ON
13	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		SOD2gene	ON
14	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		BCL2_BAX	ON
15	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		ICAM1gene	ON
16	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		IFNB1_IFNB1	ON
17	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		BCL2L1gene	ON
18	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		HLA_Bgene	ON
19	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		PRKRAgene	ON
20	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		CASP1	ON
21	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		CIITAgene	ON
22	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		FASgene	ON
23	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		PTP	ON
24	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		BCL2A1gene	ON
25	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		CXCL10gene	ON
26	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		IFNA_IFNA	ON
27	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		RIPK1gene	ON
28	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		IRF5_IRF7nucleus	ON
29	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		BCL3_NFKB2p52_NFKB2p52	ON
30	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		SOCS1	ON
31	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		TNFSF10gene	ON
32	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		TLR9_MYD88_TRAF6	ON
33	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		IFIT2gene	ON
34	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		BIRC4gene	ON
35	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		BAK1gene	ON
36	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		GBP1gene	ON
37	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		BIRC2	ON
38	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		OAS1gene	ON
39	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		ATF2	ON
40	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		CFLARgene	ON
41	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		SP100gene	ON
42	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		TNFRSF10Bgene	ON
43	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		IFIT1gene	ON
44	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		BIRC4cytoplasm	OFF
45	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		IRF1gene	ON
46	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		NOS2Agene	ON
47	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		PLSCR1gene	ON
48	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		SOCS3	ON
49	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		BCL2A1	ON
50	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		IFNB1gene	ON
51	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		HIST2H4gene	ON
52	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		Apoptosis	ON
53	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		IL1Bgene	ON
54	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		TRAF2gene	ON
55	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		APAF1gene	ON
56	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		CXCL11gene	ON
57	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		PDCD8_HSPA1A	ON
58	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		BCL2L1_BAD	ON
59	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		FASLGgene	ON
60	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		IL12Bgene	ON
61	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		BBC3gene	ON
62	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		PMAIPgene	ON
63	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		NFKB2p52_RELBnucleus	ON
64	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		STAT1gene	ON
65	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		PSMB9gene	ON
66	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		IER3gene	ON
67	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		MDM2gene	ON
68	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		G1P3gene	ON
69	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=1,IFNA=1,IFNB1=1,IFNG=1,ILIB=0,IRF1_IRF1_Activator=1,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=1,TNF=1,TNFSF10=1,TNFSF13B=1,Virus=1		CYBBgene	ON
70	1.0	Bacteria=0,CASP3_Activator=1,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=0,IFNA=1,IFNB1=0,IFNG=0,ILIB=0,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=0,RELA_NFKB1_Activator=0,TNF=0,TNFSF10=1,TNFSF13B=0,Virus=0		TAP1gene	ON
71	1.0	Bacteria=0,CASP3_Activator=1,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=0,IFNA=1,IFNB1=0,IFNG=0,ILIB=0,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=0,RELA_NFKB1_Activator=0,TNF=0,TNFSF10=1,TNFSF13B=0,Virus=0		CASP3gene	ON
72	1.0	Bacteria=0,CASP3_Activator=1,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=0,IFNA=1,IFNB1=0,IFNG=0,ILIB=0,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=0,RELA_NFKB1_Activator=0,TNF=0,TNFSF10=1,TNFSF13B=0,Virus=0		IFR5gene	OFF
73	1.0	Bacteria=0,CASP3_Activator=1,CASP6_Activator=0,CASP7_Activator=1,CD40LG=0,FASLG=0,IFNA=1,IFNB1=0,IFNG=0,ILIB=0,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=0,RELA_NFKB1_Activator=0,TNF=0,TNFSF10=1,TNFSF13B=0,Virus=0		CXCL9gene	OFF
